Hour,originRegion,destRegion,FareFactor
20,1,10,0.924663218787824
20,1,11,0.8593608585805951
20,1,12,0.8449366929953033
20,1,13,0.8785880153280599
20,1,14,0.9309630837169932
20,1,15,0.7688367806552905
20,1,16,0.8076346765196177
20,1,17,0.7733682605907317
20,1,18,0.7977770793413232
20,1,19,0.7695240738750802
20,1,20,0.8636349610669817
20,1,21,0.7481449516845203
20,1,22,0.7094187560265331
20,1,23,0.8116230523119607
20,1,24,0.4663940116210485
20,1,25,0.9923117062238631
20,2,1,1.160506452126864
20,2,2,1.1421770726132041
20,2,3,1.149861314895987
20,2,4,1.024081705014128
20,2,5,1.1328033807792601
20,2,6,1.1551496027161108
20,2,7,1.121894056575299
20,2,8,1.0934225038234087
20,2,9,1.0273569181044564
20,2,10,1.0520947943912748
20,2,11,0.9887959329844546
20,2,12,0.9779090937325131
20,2,13,1.082552409073472
20,2,14,0.9676401332824364
20,2,15,0.8546152822817715
20,2,16,0.8122870750335189
20,2,17,0.8095399861599595
20,2,18,0.7671776276806779
20,2,19,0.7981491504771745
20,2,20,0.8734503273189097
20,2,21,0.8015906453577186
20,2,22,0.7204527722699088
20,2,23,0.7818198570912005
20,2,24,0.8201515712936194
20,2,25,1.0408412413230461
20,3,1,1.0558368314550033
20,3,2,1.059586367558305
20,3,3,1.079570493396568
20,3,4,1.0287458367521791
20,3,5,1.079457215089473
20,3,6,0.9805918456837098
20,3,7,0.8782023177749341
20,3,8,0.8921831580732333
20,3,9,1.0408306808303442
20,3,10,0.9209062794034515
20,3,11,0.8928405992680456
20,3,12,0.8840521363241399
20,3,13,0.7747212361311788
20,3,14,0.8486031399731648
20,3,15,0.8238520817831005
20,3,16,0.8172097421480036
20,3,17,0.7112186842279872
20,3,18,0.7735828360195557
20,3,19,0.826715943905226
20,3,20,0.6525375224276552
20,3,21,0.8432300774677255
20,3,22,0.0
20,3,23,0.7191955035697419
20,3,24,0.623926274103114
20,3,25,0.9122112652798168
20,4,1,0.9236121153338597
20,4,2,0.8898378180410944
20,4,3,1.0623773034401323
20,4,4,1.1081571606980125
20,4,5,1.0760234695766675
20,4,6,0.9067581759852106
20,4,7,0.9906785019889548
20,4,8,0.826044545979371
20,4,9,1.0319024610529446
20,4,10,0.9059627627496027
20,4,11,1.033428433532762
20,4,12,0.8648953278001407
20,4,13,0.8611964531113672
20,4,14,0.9989724509232587
20,4,15,0.8082772365014383
20,4,16,0.7702557375280666
20,4,17,0.8681540043935435
20,4,18,0.6724516669621657
20,4,19,0.9054498386943657
20,4,20,0.9795695853632594
20,4,21,0.7347310654558403
20,4,22,0.7067850663586978
20,4,23,0.6473703080269613
20,4,24,0.7304529083645336
20,4,25,0.9396296678941348
20,5,1,1.0835741309964866
20,5,2,1.1158520662247586
20,5,3,1.1117163789174105
20,5,4,1.0920323863705852
20,5,5,1.148114234085965
20,5,6,1.1016656125473683
20,5,7,1.08910278712934
20,5,8,1.015311839969002
20,5,9,1.144404298386803
20,5,10,1.0886881943370754
20,5,11,1.0089237536570121
20,5,12,0.9809330377472577
20,5,13,0.9490391722085969
20,5,14,0.7582872209830169
20,5,15,0.9239164276515409
20,5,16,0.819297714025269
20,5,17,0.9050086502955172
20,5,18,0.7135531045417969
20,5,19,0.8504656688244219
20,5,20,0.8605833071268145
20,5,21,0.7963888846342213
20,5,22,0.7935698019722564
20,5,23,0.7155432400101667
20,5,24,0.6748867949130256
20,5,25,0.9417107969316153
20,6,1,1.171393385047852
20,6,2,1.1740867291852597
20,6,3,1.120825650246794
20,6,4,1.1164291238072641
20,6,5,1.2021319505396382
20,6,6,1.1511282844426411
20,6,7,1.1719888467440767
20,6,8,1.1695811126632267
20,6,9,1.1460585041129465
20,6,10,1.1352031068137485
20,6,11,0.982818478596086
20,6,12,1.1090945742575358
20,6,13,1.1742521126530636
20,6,14,1.1378530245930203
20,6,15,0.9043677739280015
20,6,16,0.810170555088547
20,6,17,0.9068600034010584
20,6,18,0.8652337900079906
20,6,19,0.9113031653690251
20,6,20,0.9357405946474855
20,6,21,0.8660709737261801
20,6,22,0.7497113677353588
20,6,23,0.8044206185968625
20,6,24,0.8739264635191596
20,6,25,0.9961559632820671
20,7,1,1.155376773603912
20,7,2,1.1949173715703585
20,7,3,1.0974870375161332
20,7,4,1.109675997683534
20,7,5,1.206188971132328
20,7,6,1.1800722796699425
20,7,7,1.1574290326522307
20,7,8,1.2306710248556743
20,7,9,1.225170395157889
20,7,10,1.1750536296807104
20,7,11,1.1026346228654598
20,7,12,1.1930357124578674
20,7,13,1.1968326834188834
20,7,14,1.1059606212080306
20,7,15,1.0207792983161288
20,7,16,0.9467108677269368
20,7,17,0.9484932163482815
20,7,18,0.9694775600844548
20,7,19,0.9766848907305938
20,7,20,0.8826207970521177
20,7,21,0.9166695988873181
20,7,22,0.849657624744976
20,7,23,0.823842327456767
20,7,24,0.8863773572146298
20,7,25,0.9782533631843485
20,8,1,1.462676655235365
20,8,2,1.5754260155921027
20,8,3,1.4733450391560727
20,8,4,1.3849219677686866
20,8,5,1.602550958773185
20,8,6,1.6186448237017586
20,8,7,1.7245110356537152
20,8,8,1.6369124665060817
20,8,9,1.619087815454665
20,8,10,1.6676599116619406
20,8,11,1.3807981490750743
20,8,12,1.6821828632599727
20,8,13,1.6852558135665168
20,8,14,1.7769698480487697
20,8,15,1.5071297835703201
20,8,16,1.344737334495102
20,8,17,1.4180288580267695
20,8,18,1.2727374064159478
20,8,19,1.2411957917788743
20,8,20,1.2555322385476886
20,8,21,1.2794283535696807
20,8,22,1.1813278934915834
20,8,23,1.0649059027279921
20,8,24,1.2607847970883488
20,8,25,1.2728387655697286
20,9,1,1.08461180826049
20,9,2,1.0749391223576468
20,9,3,1.1688537143290092
20,9,4,1.1466318289088673
20,9,5,1.1757855299286752
20,9,6,1.113344999445148
20,9,7,1.1201951521963451
20,9,8,1.0987922585283356
20,9,9,1.1537525687273522
20,9,10,1.1086314123542595
20,9,11,1.07605875025718
20,9,12,1.124758153367653
20,9,13,1.0764275056726391
20,9,14,0.9520808496859446
20,9,15,0.9364275911214892
20,9,16,0.9390267832623566
20,9,17,0.8133420145957648
20,9,18,0.8251787985287202
20,9,19,0.8946073522638543
20,9,20,0.9404879502265375
20,9,21,0.8721905603406088
20,9,22,0.5726502337678142
20,9,23,0.7222364565876733
20,9,24,0.7386648020232907
20,9,25,0.9664781166952774
20,10,1,1.1200044588701725
20,10,2,1.1036333610079847
20,10,3,1.1108734899881847
20,10,4,1.0909901776129405
20,10,5,1.2465373547493888
20,10,6,1.1807472943682267
20,10,7,1.2344254119134126
20,10,8,1.2504517670517659
20,10,9,1.2607029028701036
20,10,10,1.2279179831706233
20,10,11,1.1397447425719354
20,10,12,1.2200051748360894
20,10,13,1.267965841273513
20,10,14,1.208062440916143
20,10,15,1.1132134126582889
20,10,16,1.074922569468432
20,10,17,0.9457030427676663
20,10,18,0.9042389574520595
20,10,19,0.9906280752006826
20,10,20,0.9898435318503295
20,10,21,0.9925191872448184
20,10,22,0.768924764510619
20,10,23,0.7198816328053745
20,10,24,0.8980247625802688
20,10,25,1.0204925204262605
20,11,1,0.8683525740565625
20,11,2,0.8842834828295657
20,11,3,1.0065894288055122
20,11,4,1.138403464303174
20,11,5,1.063527025452857
20,11,6,0.9785089795388029
20,11,7,0.9594954158694179
20,11,8,0.9957814775034026
20,11,9,1.1090537202532458
20,11,10,1.1254439387014727
20,11,11,1.0915261094184718
20,11,12,1.0293261146125328
20,11,13,0.9626573636527778
20,11,14,0.9621434180557051
20,11,15,0.8893776071557972
20,11,16,1.0596993477044563
20,11,17,0.802882408657722
20,11,18,0.8327591309508092
20,11,19,0.8495873235895648
20,11,20,0.9932458353617379
20,11,21,0.7968714564427198
20,11,22,0.7645769210612152
20,11,23,0.6917708600269663
20,11,24,0.7743278794513917
20,11,25,0.8664101951189734
20,12,1,1.4063229313476124
20,12,2,1.416006593184558
20,12,3,1.353261902726172
20,12,4,1.3843839182204354
20,12,5,1.5593644672115277
20,12,6,1.5716569670155378
20,12,7,1.7101032504785285
20,12,8,1.704669378751126
20,12,9,1.5711623679193087
20,12,10,1.6498659325123803
20,12,11,1.3212306498492778
20,12,12,1.4893328572934164
20,12,13,1.6497569391485039
20,12,14,1.5561151562517175
20,12,15,1.5488855338085752
20,12,16,1.3517515082965317
20,12,17,1.3119270376770609
20,12,18,1.173256240747851
20,12,19,1.1888339218222541
20,12,20,1.2596708401270882
20,12,21,1.178244707848104
20,12,22,0.9895936508786295
20,12,23,1.032080866672114
20,12,24,1.0367974905911408
20,12,25,1.3055784151399854
20,13,1,1.598810044099031
20,13,2,1.6628701413236207
20,13,3,1.6008714489781368
20,13,4,1.4267719177204934
20,13,5,1.7361324974131211
20,13,6,1.7521919639702186
20,13,7,1.8827402326832443
20,13,8,1.8800578390021734
20,13,9,1.7846962227027887
20,13,10,1.8202574773751048
20,13,11,1.510347182749336
20,13,12,1.7741447848259602
20,13,13,1.8577658314085492
20,13,14,1.9222123258900563
20,13,15,1.678914418013882
20,13,16,1.4306425775883234
20,13,17,1.5623394020987917
20,13,18,1.438930105867097
20,13,19,1.2642270781202032
20,13,20,1.3831363904246028
20,13,21,1.434335151570547
20,13,22,1.2287269207411984
20,13,23,1.170650212015775
20,13,24,1.2639492097510594
20,13,25,1.329236590763243
20,14,1,1.2365301405606752
20,14,2,1.134416362545332
20,14,3,0.9552380484552356
20,14,4,1.2288161285864285
20,14,5,1.4986438086442997
20,14,6,1.2180290557357547
20,14,7,1.2634752461775094
20,14,8,1.413413784873778
20,14,9,1.1113577839396538
20,14,10,1.31246341132945
20,14,11,1.2003411108869626
20,14,12,1.4157692887639786
20,14,13,1.5153465046466035
20,14,14,1.3910455184121888
20,14,15,1.38680800808432
20,14,16,1.2684375888505026
20,14,17,1.3846657292596574
20,14,18,1.2878561855744606
20,14,19,1.2160990544763592
20,14,20,1.127571078504074
20,14,21,1.1615997670492781
20,14,22,1.036811276917272
20,14,23,1.5047646673017763
20,14,24,1.0217793982063534
20,14,25,1.0280000817377155
20,15,1,0.9038004334513278
20,15,2,0.8723300613816155
20,15,3,1.0063683212378043
20,15,4,0.9387236694205982
20,15,5,1.0777967602881202
20,15,6,1.0648392025617945
20,15,7,1.136397694980081
20,15,8,1.2433097517402703
20,15,9,1.0480795649918366
20,15,10,1.2087070595930478
20,15,11,0.9844816517858432
20,15,12,1.288572002038747
20,15,13,1.2638840289729472
20,15,14,1.2592532818159086
20,15,15,1.1808535092125754
20,15,16,1.2292468087380208
20,15,17,1.1326634199958587
20,15,18,1.1694573211405797
20,15,19,1.0792181722173753
20,15,20,1.036620351604624
20,15,21,1.1369394246061157
20,15,22,0.9719151923966498
20,15,23,0.8373531646642113
20,15,24,0.9099000509157078
20,15,25,1.0624342794570076
20,16,1,0.7957755688621438
20,16,2,0.752575526113485
20,16,3,0.8339465257664528
20,16,4,0.904534745819832
20,16,5,1.0767129164003997
20,16,6,0.8649563373751429
20,16,7,0.8722160133493513
20,16,8,1.0073267902400727
20,16,9,1.0224448687772094
20,16,10,1.0545220031454074
20,16,11,1.0978669951237658
20,16,12,1.1039622264807538
20,16,13,1.1292370171229567
20,16,14,1.092695844001915
20,16,15,1.0815261541090024
20,16,16,1.0980025415072787
20,16,17,0.8669661825793835
20,16,18,0.9020230739747279
20,16,19,1.0442026944291942
20,16,20,0.9640584170070619
20,16,21,0.7913629008908795
20,16,22,0.8086594982201105
20,16,23,0.8537190231326588
20,16,24,0.8281273647520938
20,16,25,0.8379834902631225
20,17,1,1.003585292130224
20,17,2,1.029775571432763
20,17,3,0.8892339638093598
20,17,4,0.7228325620940086
20,17,5,1.135259391391136
20,17,6,1.1523875194392603
20,17,7,1.2749596839791848
20,17,8,1.213938200084583
20,17,9,1.0281336546130249
20,17,10,1.0219348386270013
20,17,11,0.9611288413073145
20,17,12,1.1726926687166719
20,17,13,1.394054370693235
20,17,14,1.3889604357842253
20,17,15,1.2102940252049328
20,17,16,1.0568258252897236
20,17,17,1.2714681665251886
20,17,18,1.1746914419350454
20,17,19,1.0114561639854003
20,17,20,1.0040425736676655
20,17,21,1.2386017140447612
20,17,22,1.0486964120301332
20,17,23,0.9414651707964823
20,17,24,1.0094254489772185
20,17,25,0.9684201696755417
20,18,1,0.8928499125803526
20,18,2,0.9296387846575915
20,18,3,0.8260227848955788
20,18,4,0.8476383326577961
20,18,5,0.9016905185705525
20,18,6,0.8192292315113836
20,18,7,1.057052602560842
20,18,8,0.995408072895511
20,18,9,0.7868211750799117
20,18,10,0.9490892563210078
20,18,11,0.799152221903946
20,18,12,0.928577019882047
20,18,13,1.094130220996685
20,18,14,0.9765438490376056
20,18,15,1.1164352336859846
20,18,16,1.023189687783968
20,18,17,1.1030601286857789
20,18,18,1.0550025443238458
20,18,19,1.1166538691075678
20,18,20,1.074684344673111
20,18,21,1.1409674760796953
20,18,22,0.9930468263686301
20,18,23,0.9098326603719492
20,18,24,1.0521198578618498
20,18,25,0.6664888052628253
20,19,1,0.813677184948449
20,19,2,0.8371116836962839
20,19,3,0.7272980344035904
20,19,4,0.7340844633061142
20,19,5,0.7974845737665197
20,19,6,0.8015775151611164
20,19,7,0.8537453343288633
20,19,8,0.9149273191626014
20,19,9,0.8345375389254078
20,19,10,0.9210431034960448
20,19,11,0.8380123551011514
20,19,12,0.9220399564613729
20,19,13,0.9353401493699826
20,19,14,0.9786560482752392
20,19,15,0.9883093719448474
20,19,16,1.0949485177448097
20,19,17,0.9795115802744718
20,19,18,1.0542877450506067
20,19,19,1.102299508829195
20,19,20,1.0957835919761185
20,19,21,0.949275543774147
20,19,22,0.9134404334051803
20,19,23,0.8567605035587352
20,19,24,1.0615785314364719
20,19,25,0.8098333438365641
20,20,1,1.0065517764813843
20,20,2,1.0517556690185879
20,20,3,1.1361607069024018
20,20,4,1.1972639828609473
20,20,5,1.1089438834219156
20,20,6,1.215717997097139
20,20,7,1.2476929105885082
20,20,8,1.3514615537903452
20,20,9,1.1837946451468173
20,20,10,1.1975505426505584
20,20,11,1.3570662953339498
20,20,12,1.276740957872886
20,20,13,1.438303542132667
20,20,14,1.4423785951697758
20,20,15,1.261088982395687
20,20,16,1.143080629280522
20,20,17,1.267345009367809
20,20,18,1.100482836461624
20,20,19,1.1780990825320263
20,20,20,1.1992543221125769
20,20,21,1.1337779336311755
20,20,22,1.0077558569686964
20,20,23,1.1780316955388062
20,20,24,1.2778897482380176
20,20,25,1.1244565734294918
20,21,1,0.8889242534807524
20,21,2,1.0292559516022426
20,21,3,0.9520935919659971
20,21,4,0.8217802997232737
20,21,5,1.011381739368554
20,21,6,1.0253465914684943
20,21,7,1.0891495053748743
20,21,8,1.1433299694738321
20,21,9,0.8965368694792152
20,21,10,1.1356420883130136
20,21,11,0.9227406318412879
20,21,12,1.1313759923626658
20,21,13,1.217350027459745
20,21,14,1.1981551188355597
20,21,15,1.1694460719328892
20,21,16,0.9625299374133717
20,21,17,1.3863526291197528
20,21,18,1.1443340549471066
20,21,19,1.0996743458481548
20,21,20,1.0719102173775314
20,21,21,1.427879400976269
20,21,22,1.1836257547433064
20,21,23,1.0527880190865988
20,21,24,1.0964613371005252
20,21,25,0.9196544174876513
20,22,1,0.779643423211263
20,22,2,0.8766124177942581
20,22,3,0.638850777661503
20,22,4,0.8168284278913174
20,22,5,0.8634225330270116
20,22,6,0.9636565811847204
20,22,7,0.7297137299280531
20,22,8,0.9043910589708021
20,22,9,1.0352859062599118
20,22,10,0.8269228866941551
20,22,11,0.8369996407851408
20,22,12,0.8307995402194155
20,22,13,0.9350688851667388
20,22,14,0.9914718835290047
20,22,15,0.7570896389608466
20,22,16,0.8299126546750554
20,22,17,1.0058990585911793
20,22,18,1.0614191043517878
20,22,19,0.8849022922800178
20,22,20,1.0050972122432944
20,22,21,1.1390897938895768
20,22,22,1.175668437629148
20,22,23,1.1077299732594659
20,22,24,1.1633278465962171
20,22,25,0.8465511972169817
20,23,1,0.7652618405584641
20,23,2,0.7765569248885946
20,23,3,0.8031601569142163
20,23,4,0.6644748909088581
20,23,5,0.6040876750182862
20,23,6,0.6623342964852702
20,23,7,1.36548049550038
20,23,8,0.9689988694923195
20,23,9,0.7952949299681187
20,23,10,0.8217468148091537
20,23,11,0.8482501943064009
20,23,12,0.8414024227851549
20,23,13,0.9913912281611362
20,23,14,0.9682714109775485
20,23,15,0.8107346363690908
20,23,16,0.7211283912130769
20,23,17,0.8749602223601811
20,23,18,0.9071218826581984
20,23,19,0.8800981397154922
20,23,20,0.8349766754092874
20,23,21,0.9532399914971051
20,23,22,1.0094700360518094
20,23,23,1.093787290151037
20,23,24,1.0431101252532702
20,23,25,0.0
20,24,1,0.7665197711858217
20,24,2,0.7159229424886826
20,24,3,0.7673360727273506
20,24,4,0.713561253162964
20,24,5,0.8696784357785766
20,24,6,0.7346457184988725
20,24,7,0.8189279317567044
20,24,8,0.840169614502272
20,24,9,0.8283765452289256
20,24,10,0.7215784362416789
20,24,11,0.8183457373477975
20,24,12,0.8243801125698894
20,24,13,1.0801875988192997
20,24,14,0.7553547497312123
20,24,15,0.8978639883013888
20,24,16,0.6846299519130025
20,24,17,0.9049188521482739
20,24,18,1.085208330195423
20,24,19,1.0988926148179803
20,24,20,1.091610202424319
20,24,21,1.0120588207060879
20,24,22,0.9977134825074697
20,24,23,1.0477302613556352
20,24,24,1.12705777985638
20,24,25,0.7808241585227133
20,25,1,2.0543175043323054
20,25,2,2.0987634547118095
20,25,3,2.373378752299735
20,25,4,2.1770725236186155
20,25,5,2.2017680154853503
20,25,6,2.1135162472058444
20,25,7,2.175071041913997
20,25,8,2.092601701697043
20,25,9,2.2391270945431208
20,25,10,2.1195887278078898
20,25,11,1.8959699995962485
20,25,12,2.0834358392573287
20,25,13,2.0785820415464253
20,25,14,1.9660534946649248
20,25,15,1.7762028132742194
20,25,16,1.6601456786434972
20,25,17,1.9251849017899905
20,25,18,1.5969565044509164
20,25,19,1.8440282016237675
20,25,20,1.9619912298653674
20,25,21,1.7831149747610133
20,25,22,1.8244127213066976
20,25,23,1.5317110650728794
20,25,24,1.6750663170113156
20,25,25,2.1119496991292404
21,1,1,1.1736802034934846
21,1,2,1.1510492158976917
21,1,3,1.146364890648939
21,1,4,0.9528231857704692
21,1,5,1.121668739447399
21,1,6,1.0815081889866998
21,1,7,1.0383944393206603
21,1,8,0.9609658698707811
21,1,9,1.034714219179688
21,1,10,0.9722069756457608
21,1,11,0.8347030281070037
21,1,12,0.8484321412453741
21,1,13,0.9142053160096728
21,1,14,1.0114205112020513
21,1,15,0.8818139857080279
21,1,16,0.777243451860575
21,1,17,0.8880074007202331
21,1,18,0.7412844951135255
21,1,19,0.7757752171944623
21,1,20,1.3629677335391086
21,1,21,0.7189036478058144
21,1,22,0.7515891392361908
21,1,23,0.7801596887638491
21,1,24,0.6981849042206535
21,1,25,0.9644465900224188
21,2,1,1.3068967566353429
21,2,2,1.330367669894731
21,2,3,1.3005715485686684
21,2,4,1.0893103282656769
21,2,5,1.2744217963445637
21,2,6,1.244741969677349
21,2,7,1.2161201336990473
21,2,8,1.2141482813148174
21,2,9,1.205648770204548
21,2,10,1.1721921062050993
21,2,11,0.9800105034042687
21,2,12,1.0582513777497193
21,2,13,1.1491525899486366
21,2,14,1.0801111625802295
21,2,15,0.9310069093031518
21,2,16,0.8825344965315163
21,2,17,0.873115103348241
21,2,18,0.8188803121041668
21,2,19,0.9414238959267301
21,2,20,0.9746722709472826
21,2,21,0.947679923827498
21,2,22,0.852220604410158
21,2,23,0.9573286738602609
21,2,24,0.8900571659007395
21,2,25,1.0103883784009182
21,3,1,1.0762791697006318
21,3,2,1.0809957892989737
21,3,3,1.0852496577390358
21,3,4,1.0687880435082528
21,3,5,1.0496253926257135
21,3,6,0.969685014454036
21,3,7,0.8880720823988053
21,3,8,0.9531026651016541
21,3,9,1.009139369311834
21,3,10,0.9898266267267878
21,3,11,0.92920118362431
21,3,12,0.7992557976695048
21,3,13,0.7909192068782551
21,3,14,0.8602340693652394
21,3,15,0.765039866701137
21,3,16,0.792677001741893
21,3,17,0.7443351511404549
21,3,18,0.8391973206909854
21,3,19,0.7402840745922435
21,3,20,0.6162516678633821
21,3,21,0.7431553079394299
21,3,22,0.40558224020038725
21,3,23,0.7333657094836284
21,3,24,0.7742864733435226
21,3,25,0.9292353716897812
21,4,1,0.9679587669726992
21,4,2,0.9032566154683387
21,4,3,1.1546252945338793
21,4,4,1.194424372816031
21,4,5,1.0929577105502264
21,4,6,0.9024768436476879
21,4,7,0.870122662206784
21,4,8,0.9360822604850008
21,4,9,1.0755249464504184
21,4,10,0.935680128597917
21,4,11,1.0542714220011085
21,4,12,0.876086125387337
21,4,13,0.8983009322481224
21,4,14,0.7953165646010742
21,4,15,0.8149025290426313
21,4,16,0.8948356333034939
21,4,17,0.7716239098922932
21,4,18,0.7552676682220044
21,4,19,0.7753355364958955
21,4,20,0.825604258639008
21,4,21,0.7100148269724493
21,4,22,0.6420717572831666
21,4,23,0.8720661360402069
21,4,24,0.8433564078246457
21,4,25,1.061294605196017
21,5,1,1.218137860050675
21,5,2,1.2365625071002042
21,5,3,1.2181701403275014
21,5,4,1.2509975132565374
21,5,5,1.3181727148312765
21,5,6,1.2261586472964083
21,5,7,1.1686670152153755
21,5,8,1.1218233142774985
21,5,9,1.2783255084171852
21,5,10,1.1577177998739683
21,5,11,1.149617287594076
21,5,12,1.0597558021549331
21,5,13,1.1431396614706046
21,5,14,1.026178943611896
21,5,15,0.9428395381053165
21,5,16,0.8066816150034153
21,5,17,0.9595448170422828
21,5,18,1.009867035588973
21,5,19,0.8740902238073097
21,5,20,0.9215225171148308
21,5,21,0.952896582500984
21,5,22,0.773253615167629
21,5,23,0.9908459976187556
21,5,24,0.7181224423056105
21,5,25,1.0075011459625738
21,6,1,1.5609031573419372
21,6,2,1.507522986108722
21,6,3,1.589096342245648
21,6,4,1.5401042106319998
21,6,5,1.8209605209157398
21,6,6,1.4644179579468188
21,6,7,1.6773213231452084
21,6,8,1.7700231242003928
21,6,9,1.656045413836568
21,6,10,1.6217248553940091
21,6,11,1.4561621601551569
21,6,12,1.6671914624134399
21,6,13,1.8370583162385539
21,6,14,1.6572664735502498
21,6,15,1.1996043476864469
21,6,16,1.2435169354259954
21,6,17,1.138194016481396
21,6,18,1.1692021462088744
21,6,19,1.1304484861355322
21,6,20,0.9350155210445367
21,6,21,1.0398190793006463
21,6,22,1.129974590966262
21,6,23,1.0085845466883976
21,6,24,1.1883371239387979
21,6,25,1.5892419846969597
21,7,1,1.3957881742864986
21,7,2,1.4295753060902656
21,7,3,1.2204307927833655
21,7,4,1.339545736218372
21,7,5,1.4243818271782769
21,7,6,1.4860184447791864
21,7,7,1.4180331001150714
21,7,8,1.4631220953089543
21,7,9,1.473852856762099
21,7,10,1.4655923300050748
21,7,11,1.261124014774898
21,7,12,1.3537832990540526
21,7,13,1.4798745954719417
21,7,14,1.360054312532488
21,7,15,1.2019393003852479
21,7,16,1.1035301619050202
21,7,17,1.0583213250138668
21,7,18,1.0621404356334416
21,7,19,1.0040702365794276
21,7,20,1.0369649583189793
21,7,21,1.1406972987162505
21,7,22,0.8636164706396978
21,7,23,0.8331591191849926
21,7,24,1.053728185411353
21,7,25,1.0863670755225723
21,8,1,1.8547680858935425
21,8,2,1.9147827798082429
21,8,3,1.8305737355079374
21,8,4,1.791118304221545
21,8,5,2.002960787235012
21,8,6,2.0740692704387906
21,8,7,2.1694394204936716
21,8,8,2.127377522302341
21,8,9,2.0297086501669583
21,8,10,2.087245194931652
21,8,11,1.6031923505028072
21,8,12,2.066288306967414
21,8,13,2.200417913539884
21,8,14,2.2489717212680462
21,8,15,1.8094880648145941
21,8,16,1.5684038696292155
21,8,17,1.7127905274532482
21,8,18,1.606091831956291
21,8,19,1.4604501573035047
21,8,20,1.4281310620618384
21,8,21,1.6499244181155808
21,8,22,1.2999562773074764
21,8,23,1.2576916022146327
21,8,24,1.365073093752374
21,8,25,1.5743932714556823
21,9,1,1.2275792211866283
21,9,2,1.188742596576785
21,9,3,1.280716805984923
21,9,4,1.2646406018257375
21,9,5,1.4030320611578064
21,9,6,1.2682373588252143
21,9,7,1.2549200065383561
21,9,8,1.2452506985946792
21,9,9,1.343622759670487
21,9,10,1.3078663072002612
21,9,11,1.1945045893230684
21,9,12,1.1788873307227863
21,9,13,1.2514165932815147
21,9,14,1.0695616562480696
21,9,15,1.0650687433367123
21,9,16,1.2236911052787594
21,9,17,1.063163945606808
21,9,18,0.8603908168106961
21,9,19,0.9024857132464085
21,9,20,0.8663915661995748
21,9,21,0.9087834907034494
21,9,22,0.9252441839756956
21,9,23,0.8682860360575441
21,9,24,0.8319510358539607
21,9,25,1.0044195209661622
21,10,1,1.4021710001052352
21,10,2,1.330255042651011
21,10,3,1.391820578649861
21,10,4,1.3077408168875724
21,10,5,1.4655215648127211
21,10,6,1.4601652509107537
21,10,7,1.4739083834838496
21,10,8,1.5450380397720433
21,10,9,1.5355560144009173
21,10,10,1.51605612000263
21,10,11,1.3777600829207757
21,10,12,1.417589136760334
21,10,13,1.51338337770732
21,10,14,1.406202607088733
21,10,15,1.309889430066144
21,10,16,1.3748563600513535
21,10,17,1.194456528254278
21,10,18,0.9888979023707617
21,10,19,1.2545594851331823
21,10,20,1.0812452724935318
21,10,21,1.2474607575818901
21,10,22,1.0261177082661148
21,10,23,1.058238701876399
21,10,24,1.1951685642225454
21,10,25,1.1144047204165155
21,11,1,1.0053601740375382
21,11,2,0.9517083787922015
21,11,3,1.0274771877531517
21,11,4,1.2089832760116426
21,11,5,1.1462796995384323
21,11,6,0.9879285592239732
21,11,7,1.0696800668387751
21,11,8,1.0403880820588707
21,11,9,1.3313382234874047
21,11,10,1.2905636818518738
21,11,11,1.2743257248452868
21,11,12,1.1752449514517271
21,11,13,1.190281801446594
21,11,14,1.1686007402234493
21,11,15,0.9240065217447797
21,11,16,1.1995238372288268
21,11,17,0.8801325051591041
21,11,18,0.9033395180983977
21,11,19,1.1112715853924442
21,11,20,0.9304823319175151
21,11,21,0.8304229671237117
21,11,22,0.8623163331752451
21,11,23,0.8785458614128641
21,11,24,0.7842385748228784
21,11,25,1.004125479680771
21,12,1,1.7578338698494402
21,12,2,1.7788062213684483
21,12,3,1.8001661630830006
21,12,4,1.5964112455602666
21,12,5,2.11198140369747
21,12,6,2.035217478470777
21,12,7,2.205270414738463
21,12,8,2.3144614692835046
21,12,9,2.0814647208145156
21,12,10,2.2238297361286823
21,12,11,1.6724856912943602
21,12,12,1.8979663426649427
21,12,13,2.3026477929890983
21,12,14,2.131241297341077
21,12,15,1.9567303765479016
21,12,16,1.6782710990712335
21,12,17,1.648483813183303
21,12,18,1.688264597203557
21,12,19,1.4740952070382303
21,12,20,1.5148521426770223
21,12,21,1.556072232248716
21,12,22,1.3177429745281586
21,12,23,1.2111616689041431
21,12,24,1.4332498829479519
21,12,25,1.5951836853516106
21,13,1,1.8341249047325516
21,13,2,1.9709177208494157
21,13,3,1.9337582800853208
21,13,4,1.9083833595932433
21,13,5,2.093867028828195
21,13,6,2.1918062701086165
21,13,7,2.2865210069610287
21,13,8,2.356815677744977
21,13,9,2.113577279666004
21,13,10,2.2434388576383157
21,13,11,1.7792961571823827
21,13,12,2.2514231369763187
21,13,13,2.3343316758007377
21,13,14,2.512007641629716
21,13,15,2.199845262287971
21,13,16,1.946109344262123
21,13,17,2.0074590813882582
21,13,18,1.7705774034484467
21,13,19,1.6711995040133816
21,13,20,1.6312204770135812
21,13,21,1.8066934655495657
21,13,22,1.5490180844971475
21,13,23,1.4349314116194953
21,13,24,1.6585178692734952
21,13,25,1.5800428693166033
21,14,1,1.2248528880884788
21,14,2,1.3838095998028064
21,14,3,1.3643723991582366
